case_key,majority_opinion_label,dissent_opinion_label,cosine_similarity
a87,majority,dissent1,0.8814957141876221
a91,majority,dissent1,0.9952078461647034
a94,majority,dissent1,0.9868019819259644
a95,majority,dissent1,0.9937294125556946
a96,majority,dissent1,0.9899026155471802
a97,majority,dissent1,0.9947550296783447
a98,majority,dissent1,0.9836698174476624
a98,majority,dissent2,0.9922972917556763
a99,majority,dissent1,0.9786520004272461
a101,majority,dissent1,0.9918708801269531
a103,majority,dissent1,0.9962589740753174
a105,majority,dissent1,0.9916378855705261
a105,majority,dissent2,0.9979283809661865
a110,majority,dissent1,0.9578555822372437
a115,majority,dissent1,0.9920841455459595
a116,majority,dissent1,0.9940540790557861
a117,majority,dissent1,0.9889395236968994
a119,majority,dissent1,0.998123049736023
a123,majority,dissent1,0.9947820901870728
a124,majority,dissent1,0.995328426361084
a126,majority,dissent1,0.9893300533294678
a126,majority,dissent2,0.9842723608016968
a128,majority,dissent1,0.9964553117752075
a128,majority,dissent2,0.9916973114013672
a128,majority,dissent3,0.9927048683166504
a129,majority,dissent1,0.997069239616394
a130,majority,dissent1,0.9969120025634766
a131,majority,dissent1,0.9928997755050659
a131,majority,dissent2,0.996357798576355
a132,majority,dissent1,0.9752770662307739
a133,majority,dissent1,0.9884554743766785
a136,majority,dissent1,0.9946897029876709
a137,majority,dissent1,0.8421468734741211
a138,majority,dissent1,0.9825658202171326
a139,majority,dissent1,0.9955021739006042
a140,majority,dissent1,0.9825770258903503
a141,majority,dissent1,0.9928536415100098
a142,majority,dissent1,0.9743863344192505
a143,majority,dissent1,0.9930649399757385
a144,majority,dissent1,0.9831774234771729
a144,majority,dissent2,0.9839631915092468
a145,majority,dissent1,0.9878641963005066
a147,majority,dissent1,0.9768881797790527
a148,majority,dissent1,0.9945679306983948
a149,majority,dissent1,0.9828484654426575
a149,majority,dissent2,0.9768581986427307
a151,majority,dissent1,0.9854934811592102
a151,majority,dissent2,0.9886285066604614
a152,majority,dissent1,0.9751756191253662
a152,majority,dissent2,0.9683784246444702
a153,majority,dissent1,0.9933890700340271
a154,majority,dissent1,0.9897384643554688
a154,majority,dissent2,0.9820879101753235
a155,majority,dissent1,0.981586217880249
a156,majority,dissent1,0.9796203374862671
a157,majority,dissent1,0.96225905418396
a157,majority,dissent2,0.9912633895874023
a158,majority,dissent1,0.9794662594795227
a160,majority,dissent1,0.9871143698692322
a161,majority,dissent1,0.9906635284423828
a162,majority,dissent1,0.9492032527923584
a162,majority,dissent2,0.9730700254440308
a163,majority,dissent1,0.9768347144126892
a163,majority,dissent2,0.8856741786003113
a164,majority,dissent1,0.956256628036499
a165,majority,dissent1,0.9893437623977661
a166,majority,dissent1,0.9882371425628662
a168,majority,dissent1,0.978440523147583
a169,majority,dissent1,0.9937689304351807
a170,majority,dissent1,0.9433324337005615
a171,majority,dissent1,0.981303334236145
a173,majority,dissent1,0.9934003353118896
a175,majority,dissent1,0.9732423424720764
a177,majority,dissent1,0.9887770414352417
a178,majority,dissent1,0.952906608581543
a178,majority,dissent2,0.9252482652664185
a180,majority,dissent1,0.9836438894271851
a181,majority,dissent1,0.9828506112098694
a182,majority,dissent1,0.9695404767990112
a183,majority,dissent1,0.9915696978569031
a184,majority,dissent1,0.9575788378715515
a184,majority,dissent2,0.9852381944656372
a184,majority,dissent3,0.9646580219268799
a185,majority,dissent1,0.9880813956260681
a185,majority,dissent2,0.9942182302474976
a185,majority,dissent3,0.9741337299346924
a185,majority,dissent4,0.9573764204978943
a186,majority,dissent1,0.9813334345817566
a187,majority,dissent1,0.9872458577156067
a191,majority,dissent1,0.9928667545318604
a191,majority,dissent2,0.9765182137489319
a191,majority,dissent3,0.9629276990890503
a192,majority,dissent1,0.9947646260261536
a193,majority,dissent1,0.9639191627502441
a194,majority,dissent1,0.9808872938156128
a195,majority,dissent1,0.9817767143249512
a196,majority,dissent1,0.9880414009094238
a197,majority,dissent1,0.9711519479751587
a197,majority,dissent2,0.9896757006645203
a198,majority,dissent1,0.976209819316864
a198,majority,dissent2,0.9779878854751587
a199,majority,dissent1,0.9836845397949219
a200,majority,dissent1,0.9875689744949341
a201,majority,dissent1,0.9900785684585571
a201,majority,dissent2,0.9919493198394775
a201,majority,dissent3,0.9833042025566101
a201,majority,dissent4,0.9953737258911133
a202,majority,dissent1,0.9927297830581665
a202,majority,dissent2,0.9883467555046082
a202,majority,dissent3,0.9839964509010315
a203,majority,dissent1,0.9752622842788696
a204,majority,dissent1,0.9863953590393066
a204,majority,dissent2,0.9750195145606995
a205,majority,dissent1,0.9870807528495789
a206,majority,dissent1,0.9847300052642822
a207,majority,dissent1,0.9936289191246033
a208,majority,dissent1,0.9518665671348572
a209,majority,dissent1,0.9767913818359375
a212,majority,dissent1,0.9942636489868164
a213,majority,dissent1,0.9798811674118042
a214,majority,dissent1,0.9774708151817322
a214,majority,dissent2,0.9808790683746338
a214,majority,dissent3,0.9834480285644531
a215,majority,dissent1,0.9908172488212585
a216,majority,dissent1,0.9828779101371765
a223,majority,dissent1,0.9632778763771057
a223,majority,dissent2,0.9760541915893555
a224,majority,dissent1,0.9824844002723694
a225,majority,dissent1,0.9841437339782715
a225,majority,dissent2,0.9618240594863892
a226,majority,dissent1,0.9896851778030396
a226,majority,dissent2,0.9684993624687195
a227,majority,dissent1,0.9676435589790344
a228,majority,dissent1,0.9352239966392517
a229,majority,dissent1,0.9788746237754822
a230,majority,dissent1,0.9885904788970947
a232,majority,dissent1,0.9708483815193176
a234,majority,dissent1,0.9911272525787354
a237,majority,dissent1,0.9638910889625549
a238,majority,dissent1,0.9830738306045532
a238,majority,dissent2,0.9224950075149536
a239,majority,dissent1,0.9732216596603394
a241,majority,dissent1,0.9900091290473938
a242,majority,dissent1,0.9896407127380371
a243,majority,dissent1,0.9855247735977173
a245,majority,dissent1,0.9728189706802368
a246,majority,dissent1,0.9731040000915527
a246,majority,dissent2,0.9919872283935547
a248,majority,dissent1,0.9783024787902832
a249,majority,dissent1,0.9878325462341309
a250,majority,dissent1,0.9566786289215088
a251,majority,dissent1,0.9895876049995422
a251,majority,dissent2,0.9590003490447998
a252,majority,dissent1,0.9932945966720581
a253,majority,dissent1,0.9845083951950073
a254,majority,dissent1,0.9872615337371826
a255,majority,dissent1,0.9822918176651001
a256,majority,dissent1,0.9855921268463135
a259,majority,dissent1,0.9819530248641968
a263,majority,dissent1,0.9905492067337036
a264,majority,dissent1,0.9735658168792725
a264,majority,dissent2,0.9758126735687256
a265,majority,dissent1,0.9764217734336853
a265,majority,dissent2,0.9653276801109314
a270,majority,dissent1,0.9909546971321106
a271,majority,dissent1,0.9791812896728516
a272,majority,dissent1,0.9862687587738037
a273,majority,dissent1,0.9632223844528198
a274,majority,dissent1,0.9851937890052795
a277,majority,dissent1,0.9936478734016418
a278,majority,dissent1,0.9740765690803528
a279,majority,dissent1,0.9771594405174255
a280,majority,dissent1,0.9922620058059692
a281,majority,dissent1,0.986356258392334
a283,majority,dissent1,0.9919317960739136
a284,majority,dissent1,0.9893366694450378
a285,majority,dissent1,0.9890294075012207
a285,majority,dissent2,0.9866825342178345
a286,majority,dissent1,0.992044985294342
a288,majority,dissent1,0.8451732397079468
a289,majority,dissent1,0.9795807003974915
a293,majority,dissent1,0.9780066609382629
a293,majority,dissent2,0.9560151100158691
a294,majority,dissent1,0.994145929813385
a295,majority,dissent1,0.9922476410865784
a296,majority,dissent1,0.9814122915267944
a297,majority,dissent1,0.9862154722213745
a298,majority,dissent1,0.9772023558616638
a298,majority,dissent2,0.9846071600914001
a298,majority,dissent3,0.9873049259185791
a299,majority,dissent1,0.9949545860290527
a300,majority,dissent1,0.9907625913619995
a301,majority,dissent1,0.9925600290298462
a301,majority,dissent2,0.9888715744018555
a301,majority,dissent3,0.9849672913551331
a302,majority,dissent1,0.9907760620117188
a303,majority,dissent1,0.9743245840072632
a305,majority,dissent1,0.9829130172729492
a306,majority,dissent1,0.9901191592216492
a307,majority,dissent1,0.9860137701034546
a309,majority,dissent1,0.9861242771148682
a310,majority,dissent1,0.9766297340393066
a311,majority,dissent1,0.9912612438201904
a312,majority,dissent1,0.9810564517974854
a313,majority,dissent1,0.9924383759498596
a314,majority,dissent1,0.9450017809867859
a315,majority,dissent1,0.9892441034317017
a316,majority,dissent1,0.985802948474884
a317,majority,dissent1,0.9716252684593201
a317,majority,dissent2,0.9848142862319946
a321,majority,dissent1,0.9827612638473511
a322,majority,dissent1,0.99118572473526
a323,majority,dissent1,0.9775082468986511
a323,majority,dissent2,0.9875186085700989
a324,majority,dissent1,0.9894527196884155
a324,majority,dissent2,0.9779841303825378
a324,majority,dissent3,0.9875974655151367
a326,majority,dissent1,0.9866647720336914
a328,majority,dissent1,0.9752594232559204
a329,majority,dissent1,0.9827144742012024
a330,majority,dissent1,0.9700374603271484
a331,majority,dissent1,0.9601470232009888
a331,majority,dissent2,0.9373505115509033
a332,majority,dissent1,0.9918815493583679
a333,majority,dissent1,0.9839426279067993
a334,majority,dissent1,0.9703778028488159
a335,majority,dissent1,0.9768845438957214
a336,majority,dissent1,0.980232834815979
a337,majority,dissent1,0.9746794700622559
a338,majority,dissent1,0.9796709418296814
a341,majority,dissent1,0.9945800304412842
a343,majority,dissent1,0.9894315004348755
a343,majority,dissent2,0.9877756834030151
a343,majority,dissent3,0.9752166271209717
a344,majority,dissent1,0.9773857593536377
a344,majority,dissent2,0.9765267372131348
a345,majority,dissent1,0.9320857524871826
a346,majority,dissent1,0.8540366291999817
a346,majority,dissent2,0.9844769835472107
a347,majority,dissent1,0.9274505376815796
a348,majority,dissent1,0.9866747856140137
a348,majority,dissent2,0.9776599407196045
a349,majority,dissent1,0.9704886674880981
a350,majority,dissent1,0.9823275804519653
a351,majority,dissent1,0.9858370423316956
a351,majority,dissent2,0.9907930493354797
a352,majority,dissent1,0.956503689289093
a353,majority,dissent1,0.9823956489562988
a356,majority,dissent1,0.9846922159194946
a357,majority,dissent1,0.9686672687530518
a358,majority,dissent1,0.9950875043869019
a359,majority,dissent1,0.9714875221252441
a359,majority,dissent2,0.9746638536453247
a360,majority,dissent1,0.9887176156044006
a361,majority,dissent1,0.9926528334617615
a362,majority,dissent1,0.97599196434021
a363,majority,dissent1,0.9942730069160461
a366,majority,dissent1,0.9774066805839539
a366,majority,dissent2,0.9885769486427307
a367,majority,dissent1,0.9358687996864319
a368,majority,dissent1,0.9633573889732361
a368,majority,dissent2,0.9472388029098511
a369,majority,dissent1,0.987269937992096
a369,majority,dissent2,0.9345793724060059
a370,majority,dissent1,0.9802964329719543
a371,majority,dissent1,0.9831551909446716
a371,majority,dissent2,0.9905185699462891
a372,majority,dissent1,0.9934185743331909
a373,majority,dissent1,0.9885959029197693
a374,majority,dissent1,0.937288224697113
a375,majority,dissent1,0.9835125207901001
a376,majority,dissent1,0.9781914949417114
a377,majority,dissent1,0.9576658606529236
a378,majority,dissent1,0.9649231433868408
a379,majority,dissent1,0.9956140518188477
a380,majority,dissent1,0.9564066529273987
a381,majority,dissent1,0.9656863212585449
a382,majority,dissent1,0.990548849105835
a383,majority,dissent1,0.9932472109794617
a384,majority,dissent1,0.9895827174186707
a385,majority,dissent1,0.9835184216499329
a385,majority,dissent2,0.9624150991439819
a386,majority,dissent1,0.984943151473999
a388,majority,dissent1,0.9898437261581421
a389,majority,dissent1,0.9880056977272034
a389,majority,dissent2,0.9740302562713623
a390,majority,dissent1,0.9958841800689697
a391,majority,dissent1,0.993229329586029
a391,majority,dissent2,0.9944331645965576
a392,majority,dissent1,0.9944086670875549
a393,majority,dissent1,0.9852648377418518
a394,majority,dissent1,0.9896947145462036
a395,majority,dissent1,0.9961848258972168
a395,majority,dissent2,0.9732027053833008
a396,majority,dissent1,0.992710292339325
a397,majority,dissent1,0.983436107635498
a397,majority,dissent2,0.9859209060668945
a398,majority,dissent1,0.9877743721008301
a399,majority,dissent1,0.9897975325584412
a401,majority,dissent1,0.9697123169898987
a402,majority,dissent1,0.9812824130058289
a403,majority,dissent1,0.9932128190994263
a404,majority,dissent1,0.995329737663269
a405,majority,dissent1,0.9956989884376526
a409,majority,dissent1,0.9650251865386963
a410,majority,dissent1,0.9727567434310913
a411,majority,dissent1,0.9901633858680725
a412,majority,dissent1,0.9889164566993713
a413,majority,dissent1,0.9914470911026001
a414,majority,dissent1,0.9864674210548401
a415,majority,dissent1,0.9937934875488281
a415,majority,dissent2,0.9846744537353516
a418,majority,dissent1,0.9377926588058472
a420,majority,dissent1,0.982329249382019
a421,majority,dissent1,0.9689359068870544
a422,majority,dissent1,0.9734137654304504
a423,majority,dissent1,0.9855831861495972
a424,majority,dissent1,0.9946670532226562
a425,majority,dissent1,0.9859232306480408
a426,majority,dissent1,0.9882522821426392
a428,majority,dissent1,0.9896971583366394
a429,majority,dissent1,0.9831472039222717
a430,majority,dissent1,0.9683211445808411
a431,majority,dissent1,0.9763550758361816
a434,majority,dissent1,0.9856346249580383
a435,majority,dissent1,0.9744187593460083
a436,majority,dissent1,0.9923224449157715
a437,majority,dissent1,0.9842326641082764
a438,majority,dissent1,0.9908592700958252
a439,majority,dissent1,0.9944626688957214
a439,majority,dissent2,0.9477590918540955
a440,majority,dissent1,0.9735352993011475
a440,majority,dissent2,0.977957546710968
a440,majority,dissent3,0.9776336550712585
a440,majority,dissent4,0.9484646916389465
a441,majority,dissent1,0.9858859181404114
a443,majority,dissent1,0.9825973510742188
a444,majority,dissent1,0.9559510350227356
a445,majority,dissent1,0.9879114627838135
a446,majority,dissent1,0.9890071153640747
a448,majority,dissent1,0.9885382056236267
a450,majority,dissent1,0.9937768578529358
a451,majority,dissent1,0.9779151082038879
a452,majority,dissent1,0.9969973564147949
a453,majority,dissent1,0.9168360829353333
a454,majority,dissent1,0.9263517260551453
a455,majority,dissent1,0.9923187494277954
a456,majority,dissent1,0.9891635775566101
a456,majority,dissent2,0.9849565029144287
a457,majority,dissent1,0.9918041229248047
a459,majority,dissent1,0.9870010018348694
a460,majority,dissent1,0.9856504201889038
a461,majority,dissent1,0.9829720854759216
a462,majority,dissent1,0.9709196090698242
a463,majority,dissent1,0.9901927709579468
a467,majority,dissent1,0.9542009830474854
a468,majority,dissent1,0.9852097034454346
a469,majority,dissent1,0.9902661442756653
a470,majority,dissent1,0.9888425469398499
a471,majority,dissent1,0.9867579340934753
a472,majority,dissent1,0.9633388519287109
a473,majority,dissent1,0.9704563021659851
a473,majority,dissent2,0.961120069026947
a474,majority,dissent1,0.9756641387939453
a474,majority,dissent2,0.9742090106010437
a475,majority,dissent1,0.9766480922698975
a477,majority,dissent1,0.9775035381317139
a478,majority,dissent1,0.9870702028274536
a482,majority,dissent1,0.9514355659484863
a483,majority,dissent1,0.9969571828842163
a485,majority,dissent1,0.9875068664550781
a486,majority,dissent1,0.974296510219574
a487,majority,dissent1,0.9074134826660156
a488,majority,dissent1,0.9718571901321411
a489,majority,dissent1,0.9940832853317261
a490,majority,dissent1,0.9895119071006775
a491,majority,dissent1,0.9926334619522095
a492,majority,dissent1,0.9895232915878296
a493,majority,dissent1,0.99278324842453
a495,majority,dissent1,0.9751256704330444
a495,majority,dissent2,0.9797497987747192
a497,majority,dissent1,0.9947817325592041
a498,majority,dissent1,0.9551710486412048
a499,majority,dissent1,0.9427757859230042
a499,majority,dissent2,0.9810711741447449
a500,majority,dissent1,0.9763209819793701
a502,majority,dissent1,0.9797307252883911
a503,majority,dissent1,0.9942152500152588
a504,majority,dissent1,0.9922517538070679
a505,majority,dissent1,0.9873456358909607
a506,majority,dissent1,0.9970364570617676
a507,majority,dissent1,0.9867498874664307
a508,majority,dissent1,0.9925910234451294
a509,majority,dissent1,0.9949035048484802
a510,majority,dissent1,0.991771399974823
a511,majority,dissent1,0.9715853929519653
a512,majority,dissent1,0.930763840675354
a512,majority,dissent2,0.9899224042892456
a513,majority,dissent1,0.9977736473083496
a514,majority,dissent1,0.9893978834152222
a515,majority,dissent1,0.9048852324485779
a516,majority,dissent1,0.9862712621688843
a517,majority,dissent1,0.9853586554527283
a518,majority,dissent1,0.9906331896781921
a520,majority,dissent1,0.9794591665267944
a520,majority,dissent2,0.9786128997802734
a521,majority,dissent1,0.980507493019104
a521,majority,dissent2,0.9737828373908997
a522,majority,dissent1,0.9653985500335693
a522,majority,dissent2,0.9846418499946594
a523,majority,dissent1,0.9796154499053955
a525,majority,dissent1,0.9649208784103394
a525,majority,dissent2,0.9290972352027893
a526,majority,dissent1,0.9000205993652344
a527,majority,dissent1,0.9900628328323364
a528,majority,dissent1,0.946331262588501
a529,majority,dissent1,0.987763524055481
a530,majority,dissent1,0.9930565357208252
a531,majority,dissent1,0.9844874143600464
a532,majority,dissent1,0.9735602736473083
a533,majority,dissent1,0.9919888377189636
a534,majority,dissent1,0.9851799607276917
a535,majority,dissent1,0.9896697998046875
a536,majority,dissent1,0.9773441553115845
a537,majority,dissent1,0.9924510717391968
a539,majority,dissent1,0.9905697107315063
a540,majority,dissent1,0.9856042265892029
a543,majority,dissent1,0.9949139356613159
a544,majority,dissent1,0.9916280508041382
a545,majority,dissent1,0.9807498455047607
a546,majority,dissent1,0.9895839095115662
a547,majority,dissent1,0.9890536665916443
a548,majority,dissent1,0.9860415458679199
a551,majority,dissent1,0.9921910166740417
a553,majority,dissent1,0.9954246282577515
a553,majority,dissent2,0.9864602088928223
a554,majority,dissent1,0.9970897436141968
a555,majority,dissent1,0.992178738117218
a556,majority,dissent1,0.98785799741745
a556,majority,dissent2,0.9910882711410522
a557,majority,dissent1,0.9888468384742737
a557,majority,dissent2,0.9918085932731628
a558,majority,dissent1,0.9922329187393188
a558,majority,dissent2,0.9698984026908875
a559,majority,dissent1,0.9512248039245605
a560,majority,dissent1,0.9437748193740845
a561,majority,dissent1,0.9614217281341553
a562,majority,dissent1,0.9822319746017456
a562,majority,dissent2,0.990678608417511
a563,majority,dissent1,0.9757521748542786
a564,majority,dissent1,0.9884542226791382
a565,majority,dissent1,0.9221644997596741
a567,majority,dissent1,0.95221346616745
a568,majority,dissent1,0.9908972978591919
a569,majority,dissent1,0.994583249092102
a570,majority,dissent1,0.9906434416770935
a570,majority,dissent2,0.9885309338569641
a571,majority,dissent1,0.9970749616622925
a571,majority,dissent2,0.9371868968009949
a572,majority,dissent1,0.9936167597770691
a572,majority,dissent2,0.9689477682113647
a573,majority,dissent1,0.9712046384811401
a577,majority,dissent1,0.9906024932861328
a578,majority,dissent1,0.992699146270752
a579,majority,dissent1,0.9912257194519043
a580,majority,dissent1,0.9532071352005005
a581,majority,dissent1,0.9906909465789795
a582,majority,dissent1,0.9869358539581299
a585,majority,dissent1,0.9854653477668762
a587,majority,dissent1,0.9886298179626465
a588,majority,dissent1,0.9863376021385193
a589,majority,dissent1,0.9940849542617798
a590,majority,dissent1,0.922512412071228
a591,majority,dissent1,0.991460382938385
a591,majority,dissent2,0.9882749915122986
a592,majority,dissent1,0.9835668802261353
a593,majority,dissent1,0.985063910484314
a594,majority,dissent1,0.9945241808891296
a594,majority,dissent2,0.9904043674468994
a595,majority,dissent1,0.9934831261634827
a598,majority,dissent1,0.9739815592765808
a598,majority,dissent2,0.9817338585853577
a599,majority,dissent1,0.9795691967010498
a599,majority,dissent2,0.9907361268997192
a599,majority,dissent3,0.9790645241737366
a600,majority,dissent1,0.9783459305763245
a600,majority,dissent2,0.9722444415092468
a600,majority,dissent3,0.9878396987915039
a601,majority,dissent1,0.9692727327346802
a602,majority,dissent1,0.9850131273269653
a603,majority,dissent1,0.9864335060119629
a604,majority,dissent1,0.9900851845741272
a605,majority,dissent1,0.9810312986373901
a606,majority,dissent1,0.9948663711547852
a607,majority,dissent1,0.9655681848526001
a611,majority,dissent1,0.9003989696502686
a614,majority,dissent1,0.9635251760482788
a616,majority,dissent1,0.9780505299568176
a616,majority,dissent2,0.9939432144165039
a617,majority,dissent1,0.9896575808525085
a618,majority,dissent1,0.9781050682067871
a619,majority,dissent1,0.9869376420974731
a620,majority,dissent1,0.9892736673355103
a621,majority,dissent1,0.9825946688652039
a621,majority,dissent2,0.9289493560791016
a622,majority,dissent1,0.9903020858764648
a623,majority,dissent1,0.9772050380706787
a623,majority,dissent2,0.9905482530593872
a624,majority,dissent1,0.9859730005264282
a625,majority,dissent1,0.97810959815979
a626,majority,dissent1,0.973660945892334
a628,majority,dissent1,0.9854955673217773
a629,majority,dissent1,0.9824073314666748
a630,majority,dissent1,0.991048276424408
a630,majority,dissent2,0.9960246682167053
a633,majority,dissent1,0.9935076832771301
a635,majority,dissent1,0.9953129291534424
a636,majority,dissent1,0.9909459352493286
a637,majority,dissent1,0.9945960640907288
a638,majority,dissent1,0.9903234243392944
a639,majority,dissent1,0.9866519570350647
a640,majority,dissent1,0.993976354598999
a640,majority,dissent2,0.978938102722168
a641,majority,dissent1,0.9773818254470825
a642,majority,dissent1,0.9925370216369629
a644,majority,dissent1,0.9938483238220215
a645,majority,dissent1,0.9956839680671692
a647,majority,dissent1,0.9843276143074036
a648,majority,dissent1,0.9948283433914185
a649,majority,dissent1,0.9744136333465576
a649,majority,dissent2,0.9867383241653442
a650,majority,dissent1,0.9891025424003601
a651,majority,dissent1,0.9698675870895386
a652,majority,dissent1,0.9942101240158081
a653,majority,dissent1,0.9946942329406738
a656,majority,dissent1,0.9192928671836853
a658,majority,dissent1,0.9947138428688049
a659,majority,dissent1,0.9914801716804504
a660,majority,dissent1,0.9928151369094849
a660,majority,dissent2,0.9649233818054199
a662,majority,dissent1,0.9706848859786987
a663,majority,dissent1,0.9852051734924316
a665,majority,dissent1,0.9834154844284058
a666,majority,dissent1,0.9848319292068481
a666,majority,dissent2,0.9767796397209167
a667,majority,dissent1,0.9772995710372925
a670,majority,dissent1,0.9830297231674194
a672,majority,dissent1,0.9946939945220947
a674,majority,dissent1,0.9940072894096375
a675,majority,dissent1,0.9930623173713684
a676,majority,dissent1,0.9922305345535278
a677,majority,dissent1,0.9933087825775146
a677,majority,dissent2,0.988789975643158
a677,majority,dissent3,0.9671527743339539
a678,majority,dissent1,0.983574628829956
a679,majority,dissent1,0.990774393081665
a680,majority,dissent1,0.9862788915634155
a683,majority,dissent1,0.9432530999183655
a684,majority,dissent1,0.9914918541908264
a685,majority,dissent1,0.9866465926170349
a686,majority,dissent1,0.9860751628875732
a687,majority,dissent1,0.9660599231719971
a691,majority,dissent1,0.9957766532897949
a692,majority,dissent1,0.9927999973297119
a693,majority,dissent1,0.9067860841751099
a694,majority,dissent1,0.9882569909095764
a695,majority,dissent1,0.9846797585487366
a695,majority,dissent2,0.9824254512786865
a695,majority,dissent3,0.9874779582023621
a696,majority,dissent1,0.9825738668441772
a697,majority,dissent1,0.962122917175293
a698,majority,dissent1,0.9791980385780334
a701,majority,dissent1,0.9869894981384277
a701,majority,dissent2,0.9848572015762329
a702,majority,dissent1,0.9875435829162598
a706,majority,dissent1,0.9653217196464539
a707,majority,dissent1,0.9764893054962158
a707,majority,dissent2,0.9847056865692139
a709,majority,dissent1,0.9918521642684937
a710,majority,dissent1,0.9887354969978333
a711,majority,dissent1,0.9910491704940796
a712,majority,dissent1,0.992315411567688
a713,majority,dissent1,0.9962552785873413
a714,majority,dissent1,0.9905607104301453
a714,majority,dissent2,0.9854888916015625
a715,majority,dissent1,0.9936405420303345
a716,majority,dissent1,0.9895214438438416
a717,majority,dissent1,0.9776687622070312
a717,majority,dissent2,0.9956071376800537
a718,majority,dissent1,0.945854902267456
a719,majority,dissent1,0.9863011837005615
a720,majority,dissent1,0.9371306300163269
a721,majority,dissent1,0.9520928859710693
a722,majority,dissent1,0.9159214496612549
a723,majority,dissent1,0.9888171553611755
a723,majority,dissent2,0.9940129518508911
a724,majority,dissent1,0.9874435663223267
a725,majority,dissent1,0.975997269153595
a726,majority,dissent1,0.9631158113479614
a726,majority,dissent2,0.9946045875549316
a727,majority,dissent1,0.9925974607467651
a728,majority,dissent1,0.9933768510818481
a729,majority,dissent1,0.9956457614898682
a729,majority,dissent2,0.9890267252922058
a730,majority,dissent1,0.9850988388061523
a730,majority,dissent2,0.9736220836639404
a731,majority,dissent1,0.991310179233551
a731,majority,dissent2,0.9821676015853882
a733,majority,dissent1,0.9948274493217468
a734,majority,dissent1,0.9956339597702026
a736,majority,dissent1,0.9945378303527832
a737,majority,dissent1,0.9887356162071228
a737,majority,dissent2,0.9667615294456482
a738,majority,dissent1,0.9927043318748474
a740,majority,dissent1,0.9911104440689087
a741,majority,dissent1,0.9818348288536072
a741,majority,dissent2,0.9905850887298584
a742,majority,dissent1,0.986029863357544
a743,majority,dissent1,0.975848913192749
a745,majority,dissent1,0.9934261441230774
a747,majority,dissent1,0.9851722717285156
a748,majority,dissent1,0.9787225127220154
a749,majority,dissent1,0.9834623336791992
a749,majority,dissent2,0.9814937710762024
a749,majority,dissent3,0.9912682175636292
a750,majority,dissent1,0.9932056665420532
a751,majority,dissent1,0.9885845184326172
a752,majority,dissent1,0.9899076819419861
a753,majority,dissent1,0.9857202172279358
a754,majority,dissent1,0.973488986492157
a754,majority,dissent2,0.9882221221923828
a755,majority,dissent1,0.9925052523612976
a756,majority,dissent1,0.9836457967758179
a757,majority,dissent1,0.9924375414848328
a758,majority,dissent1,0.9895219802856445
a761,majority,dissent1,0.9958640336990356
a762,majority,dissent1,0.9932135343551636
a763,majority,dissent1,0.979109525680542
a764,majority,dissent1,0.9817430973052979
a765,majority,dissent1,0.9871572256088257
a767,majority,dissent1,0.9891602396965027
a768,majority,dissent1,0.9746503829956055
a769,majority,dissent1,0.9870313405990601
a770,majority,dissent1,0.967679500579834
a770,majority,dissent2,0.9777871370315552
a771,majority,dissent1,0.9942861199378967
a772,majority,dissent1,0.9844768047332764
a773,majority,dissent1,0.9948679804801941
